JobTitle,Company,Location,Summary,Salary,PostDate,JobUrl
Software Engineer Contractor (Remote),FII-National,"Oakland, CA","Our approach views individuals and families with low incomes from a position of strength, recognizing that they have the capacity and insight needed to make…",,10 days ago,https://www.indeed.com/rc/clk?jk=2d41b77ae0f0db3f&fccid=59ebf21357157f43&vjs=3
GO Lang Developer,PartnerCubed,"San Francisco, CA","Review software requirements documentation for projects and enhancements.
Ability to use version control software such as GIT.",,Just posted,https://www.indeed.com/company/Partner-Cubed/jobs/Go-Lang-Developer-00d0497ca91f3ae4?fccid=e11a77a04f4b5018&vjs=3
"Sr. Software QA Engineer, Real Time Payments (REF32629K) - Visa Digital Developer Platform (DDP)",Visa,"Foster City, CA","Troubleshoot critical defects in software coding.
Experience with Selenium or similar software testing framework.
Write test plans and test cases.",,8 days ago,https://www.indeed.com/rc/clk?jk=c9d3b6a4026dbc66&fccid=a3f737e511d9fc8c&vjs=3
Junior Programmer,Glyph Software,"San Francisco, CA","Full Time or Remote/Contract.
Glyph is seeking an exceptional self-starter who can deliver quality code to specification and project milestones.",,30+ days ago,https://www.indeed.com/rc/clk?jk=6a2ece2c334fca06&fccid=11aa33bd759b141a&vjs=3
"Staff Software Engineer (Backend), MAP Eng",Twitter,"San Francisco, CA","4+ years industry experience working with confidence on a massive scale, microservice-based tech stack that (required) Scala, Java, Kafka, Hadoop/Scalding,…",,9 days ago,https://www.indeed.com/rc/clk?jk=764d92a5545065bc&fccid=7a3824693ee1074b&vjs=3
Principal Software Engineer (multiple locations available),Dun & Bradstreet,"San Mateo, CA","Energetic with a passion for software development and emerging technologies.
Supporting and developing your team of software engineers by providing leadership…",,30+ days ago,https://www.indeed.com/rc/clk?jk=b69e427abb3b565a&fccid=fa0ca3b638673d62&vjs=3
Backend Developer,Finxflo,"San Francisco, CA","Collaborating with the front-end developers and other team members to establish objectives and design more functional, cohesive codes to enhance the user…",,16 days ago,https://www.indeed.com/company/Finxflo/jobs/Backend-Developer-c543adcde97f3c04?fccid=c7f513c56a49b10c&vjs=3
Software Engineer,Finix Payments,"San Francisco, CA","Become an expert in your payments domain and mentor junior software engineers.
Finix is looking for a team member to join our Engineering team who brings…",,30+ days ago,https://www.indeed.com/rc/clk?jk=559a98e9834b3ff4&fccid=c2ac0f82c1826d11&vjs=3
Android Application Developer,Johnson Service Group Inc.,"Alameda, CA",The successful candidates will work within the client’s high-performance development team that is developing world-class products in patient healthcare.,,30+ days ago,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C6dl-DYSz0LSGJzJxQNYszf1i8hgirP1dhT7TFrgG1eYqweTqbLvJpB4u-xUstn7Wp86CJOsoXu2rVEZ8Z0WUUQfprMfc-5CzqauaemvX4LF3go2yNnqL7lH-vLLv1_cXnj7P9tYdLTFZqRPmZpBX5WGF0C6c1-CBqgztEiFdAHe0SGQthUQrFv02JKW2G7Du-EQZu56D03I7Y-FMFGYxWTFzNR4UgG9QdtW1aMM_GJ0toyEd2PoUcWe5ZQpfvBy1I2w3uwBr4ZgGtvd23D2PuE44uFa6vHEJrQIRCWWrnLDaaHTWYoUzglUakFlwijIBRxH78A9PsnQV_kCmlNQqijC4f4UKfFgq-iCpdtqBvLK8fRNztKNNhvdCZZQOJQtBMKsI0veQlANyvhzlXNsvc7ux_PV3LYcOjjjizweAXIVik4AviPHspRscFKFLBBbixGTm1Ri24fzUlZdNXuHB_MB9TFmWaeOCfSwkqKyVoUg==&p=5&fvj=0&vjs=3
Software Engineer,Everlaw,"Oakland, CA","You will learn the ins and outs of the Everlaw platform through a series of training modules.
Familiarize yourself with our technologies, workflows, and…",,30+ days ago,https://www.indeed.com/rc/clk?jk=2f4ad7405dba725f&fccid=52cb610671fa4da9&vjs=3
Back-End Application Developer II,Acumen LLC,"Burlingame, CA","2-4+ years of software development experience.
Build high quality and highly reliable software to meet the needs of the product owners.",,30+ days ago,https://www.indeed.com/rc/clk?jk=a508a681a2a65239&fccid=a10f4562512fa03a&vjs=3
Backend Java Developer,Calypso Way,"San Francisco, CA","Extensive programming experience in Java and REST APIs.
Very Good Computer Science fundamentals in design, data structures, algorithms, problem solving and…",,Today,https://www.indeed.com/company/SOB'-Calypso/jobs/Backend-Java-Developer-309cefc455e5d865?fccid=1a13650dbb219dae&vjs=3
"Staff Engineer II - Opportunity for Working Remotely San Francisco, CA",AirWatch Engineering,"San Francisco, CA","You will design software and write code in Java, with the potential need to contribute to existing services built on a variety of technology stacks.",,1 day ago,https://www.indeed.com/rc/clk?jk=9465557357117951&fccid=52656d2081f80d95&vjs=3
"Creative Software Developer, Banking",Square,"San Francisco, CA","Square made credit card payments possible for all by turning a mobile phone into a credit card reader.
You'll bring technology to the creative process, being a…",,10 days ago,https://www.indeed.com/rc/clk?jk=38a537b3233c0a23&fccid=09abad886b83c501&vjs=3
Software Engineer-Impala,Cloudera,"San Francisco, CA","4+ years professional software development.
Contribute to software productivity process and infrastructure improvements.",,24 days ago,https://www.indeed.com/rc/clk?jk=6f6ce93444e9d0e4&fccid=eb507df48b2f81c7&vjs=3
python-developer,Primafelicitas,"San Francisco, CA","We are looking for candidates who have expertise in frontend and backend development.
Writing reusable, testable, and efficient code.
On-site | Full-time.",,30+ days ago,https://www.indeed.com/rc/clk?jk=7363bacb02a91ef9&fccid=36301ec6b2bec0dc&vjs=3
Frontend Engineer,NimbleRx,"Redwood City, CA","Build for performance, reliability, and scalability.
Design and develop for best-of-breed user experiences on web.
2+ years as individual contributor.",,30+ days ago,https://www.indeed.com/rc/clk?jk=b4c155e836dba121&fccid=9abfea0a4ca7a9c4&vjs=3
Software Engineer in Quality,ABOTTS,"San Francisco, CA","Will be working on complex QA organization, with a demonstrated ability in leading a risk-based approach to software testing.",,30+ days ago,https://www.indeed.com/rc/clk?jk=90be65bac1ebcad6&fccid=eeffccef0a07d204&vjs=3
Software Engineer II,Sony Interactive Entertainment PlayStation,"San Francisco, CA","You have 2-4 years of experience building distributed and scalable software.
You have built software using Go (Golang), Java or similar languages.",,30+ days ago,https://www.indeed.com/rc/clk?jk=9f56d730d2001cf2&fccid=750bb2e27e97e3c1&vjs=3
Frontend Software Engineer,"Zoom Video Communications, Inc.","San Francisco Bay Area, CA","Collaborate closely with cross-functional team members to understand, refine, and implement product requirements with quality, accuracy, and speed;",,30+ days ago,https://www.indeed.com/rc/clk?jk=065e6babf9880d83&fccid=e32d933c26e873c8&vjs=3
Senior MuleSoft Developer - Remote |LATAM|,BairesDev,"Martinez, CA","Thoroughly tests software to ensure proper operation and freedom from defects prior to implementation.
Designs, develops, implements and updates software…",,2 days ago,https://www.indeed.com/rc/clk?jk=a399c2d00e402e60&fccid=29707109e86166e5&vjs=3
"Senior Android Software Engineer, Cash App",Cash App,"San Francisco, CA","Partner with iOS and backend developers on delivering remarkable solutions.
A commitment to continuous improvement (yourself, your teammates, your software).",,8 days ago,https://www.indeed.com/rc/clk?jk=e1c8b9820acc86b6&fccid=1d1183334521a869&vjs=3
Full-Stack Software Engineer - Marketplace,Uber,"San Francisco, CA","The Driver Incentives team builds the platform for generating efficient incentives for drivers, measuring progress of drivers towards achieving those incentives…",,14 days ago,https://www.indeed.com/rc/clk?jk=9ac0ecd234e1d191&fccid=f766f8bfbc3effb7&vjs=3
Business Recruiter,Retool,"San Francisco, CA","You’ll drive full-cycle recruiting, from sourcing to closing candidates, for several teams at Retool.
You’ll partner with our hiring managers to identify top…",,30+ days ago,https://www.indeed.com/rc/clk?jk=b50d51810ee7b0f5&fccid=d84f54f1c7f8f653&vjs=3
Senior SAP Hana Developer - Remote |LATAM|,BairesDev,"Martinez, CA",We are looking for qualified SAP Hana Developers to analyze and optimize the performance through designing and implementing SAP Hana models.,,2 days ago,https://www.indeed.com/rc/clk?jk=a41579d076f1bfa4&fccid=29707109e86166e5&vjs=3
Software Developer,silicon tech solutions,"San Ramon, CA","Analyze, design, develop, and test software applications using the agile methodology.
Work with co-developers to ensure the functionality is integrated with the…",,30+ days ago,https://www.indeed.com/rc/clk?jk=442481a07ced5cc3&fccid=9b4e0bba38b405da&vjs=3
Software Development Engineer - Android,Twitch,"San Francisco, CA","3+ years of software development experience building mobile applications on Android.
Develop and deploy new product features in our Android application as well…",,4 days ago,https://www.indeed.com/rc/clk?jk=e654c55a488d4bf0&fccid=e21f6affbb4bb0b2&vjs=3
"Staff Software Engineer, Front End Infrastructure",Flexport,"San Francisco, CA",Implement tooling and drive initiatives to ensure best practices across teams as well as maximize developer productivity and developer experience.,,30+ days ago,https://www.indeed.com/rc/clk?jk=f6c6cbe6606be8d8&fccid=ed6e804e3c0d17bc&vjs=3
Computer Vision Intern,Matterport,"San Francisco Bay Area, CA","Work in areas that could include point cloud alignment, generation and texturing of 3D meshes from point clouds, 3D mesh manipulation, camera calibration, 3D…",,24 days ago,https://www.indeed.com/rc/clk?jk=b21a70641a48d19d&fccid=fe4c37e907e47c18&vjs=3
"Programmer Writer, API Reference",DocuSign,"San Francisco, CA","2+ years of experience with SaaS developer content creation for enterprise-class software.
Together, we ensure the best developer experience to help our…",,22 days ago,https://www.indeed.com/rc/clk?jk=997eb6044d6db324&fccid=9dd30dd046d9ac7a&vjs=3
"Software Engineer, Server",Gallium Studios,"Berkeley, CA","We are looking for a Software Engineer, Server to help build out, maintain, and troubleshoot bespoke game systems and infrastructure.",,9 days ago,https://www.indeed.com/rc/clk?jk=49489a48bf188b91&fccid=d7525c72b943b809&vjs=3
Dell Boomi Product Solutions Developer (Remote/ Virtual),Boomi,"San Francisco Bay Area, CA","Understanding of Enterprise software at-large.
Experience researching and implementing Enterprise software with emerging technology, e.g. PuppetLabs, ServiceNow…",,4 days ago,https://www.indeed.com/rc/clk?jk=457510865d050ef2&fccid=dd09fe3b43125016&vjs=3
Lead Software Engineering Immersive Resident,Galvanize Inc.,"San Francisco, CA","We are the premier advanced immersive program that trains exceptional full-stack Software Engineers.
Students train 11 hours a day, 6 days a week, over 12 weeks…",,3 days ago,https://www.indeed.com/rc/clk?jk=51580a33093d26f1&fccid=dfbec8d2b41211d0&vjs=3
"Senior Software Engineer, Frontend",Pear Therapeutics,"San Francisco, CA","4+ years experience in software design and development.
Pear has a pipeline of products and product candidates across therapeutic areas, including severe…",,13 days ago,https://www.indeed.com/rc/clk?jk=735524fdb2cdfcca&fccid=90edbd1542bb1fb5&vjs=3
Front End Engineer,Levi Strauss & Co.,"San Francisco, CA","Good knowledge of software design patterns and software engineering best practices.
Coordinate with Back End developers in the process of building the RESTful…",,30+ days ago,https://www.indeed.com/rc/clk?jk=00fc5f23dd5f052a&fccid=dc023faa36b88bf2&vjs=3
Software Engineer- Fullstack,Sigma Computing,"San Francisco, CA","5+ years industry experience building and maintaining high-quality software.
Solve challenging problems that arise in providing an interactive experience on…",,21 days ago,https://www.indeed.com/rc/clk?jk=eefec4c96224de6d&fccid=0dbc5e505f0a94ea&vjs=3
"Game Client Engineer, Unity (Remote)",N3TWORK,"San Francisco, CA","Translate design requirements to Implemented client game features using Unity.
Be a generalist with additional depth in one or more areas such as UI, graphics,…",,30+ days ago,https://www.indeed.com/rc/clk?jk=efd6f0c0a78f0630&fccid=57f4faaa1df750ea&vjs=3
"Software Engineer, Framework Engineering",Asana,"San Francisco, CA",You'll use your engineering experience to identify points of friction and design new approaches which are easier and safer to use.,,30+ days ago,https://www.indeed.com/rc/clk?jk=a43fb5427ebc184b&fccid=d8a3d3d4facd48a5&vjs=3
"Manager, Software Engineer (Security)",Wish,"San Francisco, CA","Analyze our security posture, identify gaps, and work closely with other teams to ensure strong operational security.",,2 days ago,https://www.indeed.com/rc/clk?jk=bd8e8c588e698dee&fccid=617690ce838507f3&vjs=3
"Software Engineer 2 - Frontend, Uber Health and Central",Uber,"San Francisco, CA","Strong software engineering skills, experience in one or more programming languages (e.g., Javascript).
As a software engineer 2 - frontend on Uber Health and…",,30+ days ago,https://www.indeed.com/rc/clk?jk=e5854b0d23eeafc2&fccid=f766f8bfbc3effb7&vjs=3
Senior Enterprise Application Developer,Exponent,"Oakland, CA",You will work together with our consultants to provide outstanding service to our clients and to achieve our vision as a pre-eminent engineering and scientific…,,Just posted,https://www.indeed.com/rc/clk?jk=caf6b7d3bb0dc258&fccid=0213df1b2d6a2c22&vjs=3
Software Engineering Manager - Services/API (Remote),Carbon Health,"San Francisco, CA",5+ years hands-on experience designing and building complex web applications or other software systems (either full-stack or backend).,,10 days ago,https://www.indeed.com/rc/clk?jk=54ac7ea4da923ca3&fccid=103281899e4aa0b2&vjs=3
"Software Engineer, Frontend - Borrower Core",Blend Labs,"San Francisco, CA","You have 4+ years of experience building high-quality production software.
Blend helps lenders maximize their digital agility.
Company-wide mental health days.",,30+ days ago,https://www.indeed.com/rc/clk?jk=a0dee1055f510ec0&fccid=c0222312b34b096a&vjs=3
Senior Software Developer in Test,Coupa,"San Mateo, CA","Experience with Agile and best practices for the full software development lifecycle, including coding standards, code reviews, source control management (Git),…",,10 days ago,https://www.indeed.com/rc/clk?jk=cf12ee0da5d15fb3&fccid=c6a1779d65543307&vjs=3
Back End Engineer,Affinity,"San Francisco, CA","In this role, you'll leverage your past experiences and understanding of back end technologies to help shape and execute Affinity's roadmap for data and system…",,9 days ago,https://www.indeed.com/rc/clk?jk=e3a85c60c4fd9f89&fccid=88d4d6123f755c44&vjs=3
"Automation Engineer, Genomics (7120U) 17343",University of California Berkeley,"Berkeley, CA","Develop and implement software that will control robots.
Occasional prototype development with CAD software and 3D printing.",,14 days ago,https://www.indeed.com/rc/clk?jk=94d9ead81d08ee0e&fccid=db52f1353185d77b&vjs=3
Senior Statistical Programmer,Gilead Sciences,"Foster City, CA","Statistical programmers work collaboratively with internal colleagues and external vendors to ensure the efficient, high-quality production of analysis datasets…",,Today,https://www.indeed.com/rc/clk?jk=1bc6b82cbe912ad5&fccid=e4b075354d7c2865&vjs=3
"Software Engineer, Infrastructure",Fathom,"San Francisco, CA","Developing dependable internal tools that aid our machine learning and software engineers more efficient, in everything from infrastructure deployment, to…",,30+ days ago,https://www.indeed.com/rc/clk?jk=3feaf2d4d9256285&fccid=292ac9c0130b47e0&vjs=3
Senior Software Engineer,Verizon,"Walnut Creek, CA","A key member of Verizon Global Network and Technology group, you will be responsible for developing and maintaining solutions built upon 5G and MEC.",,1 day ago,https://www.indeed.com/rc/clk?jk=46039df97d17746e&fccid=f7029f63fe5c906e&vjs=3
Software Performance Optimization Engineer,Mythic-AI,"San Francisco Bay Area, CA","Analyze algorithmic tradeoffs for components of computer vision software stacks.
Optimize performance and memory usage of other core algorithms in Mythic's…",,30+ days ago,https://www.indeed.com/rc/clk?jk=e9c5dc9e61c043db&fccid=f4ff41ef5bdc5d70&vjs=3
Senior Software Engineer (Front End Lead),Recur,"San Francisco, CA","Coach less experienced teammates to become better software engineers.
Work on a small agile team of software engineers and product managers.",,15 days ago,https://www.indeed.com/rc/clk?jk=617faab1ea63b4fb&fccid=47d433404783a9b4&vjs=3
"Senior Product Engineer (Remote CA, NY, TX) I",OneSignal,"San Mateo, CA","4+ years software engineering experience building consumer or business applications.
A passion for mentoring junior and mid-level software engineers to achieve…",,1 day ago,https://www.indeed.com/company/OneSignal/jobs/Senior-Product-Engineer-03bdf7a2f90ac174?fccid=6564e1d0ee44fb6c&vjs=3
